1, 85.16
2, 86.44
3, 89.91
4, 90.69
5, 90.9
6, 91.41
7, 90.49
8, 90.85
9, 91.57
10, 91.59
11, 90.77
12, 92.02
13, 91.87
14, 91.7
15, 90.6
16, 91.73
17, 88.91
18, 92.67
19, 92.11
20, 91.23
21, 92.59
22, 91.29
23, 91.86
24, 92.6
25, 89.73
26, 92.32
27, 92.03
28, 92.13
29, 92.56
30, 89.74
31, 92.67
32, 92.6
33, 92.5
34, 93.04
35, 92.27
36, 91.09
37, 91.48
38, 92.02
39, 90.58
40, 90.39
