1, 81.79
2, 84.6
3, 88.01
4, 88.59
5, 88.9
6, 88.43
7, 89.33
8, 89.33
9, 90.09
10, 89.77
11, 90.4
12, 90.77
13, 91.43
14, 90.86
15, 90.58
16, 91.05
17, 91.74
18, 89.88
19, 91.99
20, 91.45
21, 91.58
22, 90.58
23, 91.35
24, 91.58
25, 90.94
26, 90.31
27, 92.53
28, 91.85
29, 91.43
30, 91.88
31, 92.1
32, 92.55
33, 92.29
34, 92.22
35, 91.4
36, 92.14
37, 91.26
38, 92.54
39, 91.62
40, 92.01
